"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"长期",9.81842942834834e-05,5.04565069662974e-05,0.000159058556739243,0.000173348284819737,0.000185256822423567,0.000126219219884371,0.000262910551043451,0.000208172537775475,6.36009090995558e-05,0,0.000165823571469088,0,0,4.12390255863034e-05,0.000136769903827831,9.6339335340088e-05
"敞开大门",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"超过",4.90921471417417e-05,0,0,8.66741424098687e-05,0.000185256822423567,0.000168292293179162,0.000157746330626071,0.000242867960738054,0.000222603181848445,0.000197860159748288,0.000124367678601816,3.98298473419636e-05,0,8.24780511726068e-05,0.000718041995096115,0.000233966957254499
"超买",0.00110001435930032,0.00113058575382357,0,0,0,0,0.00029455360805909,0,0,0,0,0.000446236379500768,0.000201812616369529,0,0,0
"超卖",0.000195451504087577,0.000401766911888966,0,0,0,0,0,0.000138133550838823,0,0.000393872218607132,0,0,0.0001434329618692,0.000492557163247135,0,0.000109587896530589
"抄底",0.000195451504087577,0,0,5.75129034065871e-05,0.000283679434361447,0,0,0.000276267101677646,0,0,0.000165049138934735,0,0.0001434329618692,0,0,5.47939482652943e-05
"称该",0.000491642084562439,0,0,0.000144668949221199,0,0,0,0,0,0,0,0,0,0,0,0
"成份股",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"成功",0.000204049901317032,6.99069394102819e-05,0,0.000120086077816129,9.87197324767717e-05,0,7.28519394907572e-05,9.61402592723752e-05,0.000484651007650454,0,0.000114873373727884,0,0.000149742934195614,0.000171408658843135,0.000142119906156435,3.81363134502291e-05
"成熟",0.00023189732862649,0.000238342176061789,0,0.000136474658752842,6.73154226382591e-05,0,0,0,0,0,0,0,0,0,0.000807577616298849,0.000195034112737137
"成形",0.000395778023480636,0,0,0,0,0,0,0,0,0,0.000334214987445176,0,0,0,0,0.000110954585099644
"成员国",0.00055000717965016,0,0,0.000161843266153507,0,0,0.000883660824177271,0,0,0.000554184909218176,0,0.000446236379500768,0,0,0,0
"呈现",3.1570809233431e-05,0.000129792877171902,6.81929479442109e-05,3.71596813314165e-05,1.83288214587694e-05,0.000135284464847188,3.38151795580825e-05,0,0,9.54318417812397e-05,2.66599886441179e-05,5.1228580758515e-05,2.31683797886225e-05,2.65205228444928e-05,2.1988937101061e-05,2.65522022340893e-05
"程度",1.52588338891317e-05,0,3.29590812005244e-05,3.59201058558061e-05,2.65761108581366e-05,5.23086541525177e-05,4.90307553404326e-05,2.15680807022195e-05,2.96526765577966e-05,3.07494730487059e-05,2.57706627156052e-05,3.71397703994741e-05,1.1197763606913e-05,2.56358492267295e-05,2.12554284651253e-05,5.13329437056775e-05
"承诺",0.000136033267544688,0,0,4.00286926053763e-05,0.000236927357944252,0,0.000145703878981514,0,0.000264355095082066,0,0.000114873373727884,0.00022073527418101,9.98286227970761e-05,0,0.000189493208208581,0
"持仓",0.000177177443907802,0,9.56758197102129e-05,0,5.14312717152089e-05,0.000151845050944579,0.000189772996792243,0.000626092635351752,0,8.92616217573816e-05,0,0.000287498141929373,0.000195033691411679,0.000148834906762859,0,4.96708978556191e-05
"持仓过夜",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"持稳于",0.000395778023480636,0,0,0,0,0,0,0,0,0,0,0.000321105903374398,0,0,0,0.000110954585099644
"持有",0.000122070671113053,3.13658091263202e-05,0,3.14300926238304e-05,3.54348144775154e-05,1.30771635381294e-05,4.90307553404326e-05,6.47042421066584e-05,2.96526765577966e-05,9.22484191461177e-05,3.86559940734077e-05,6.18996173324567e-05,3.35932908207389e-05,5.1271698453459e-05,0.00015941571348844,8.12771608673228e-05
"迟早",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"冲高",0.000408099802634065,0.000419441636461692,0.000293831857896527,0,0,0.00069950140327895,0.000582815515926058,0,0,0.000274133090672948,0.000114873373727884,0.000551838185452525,0.000199657245594152,0,0,0
"冲高后",0.000327761389708292,0,0,0,0,0,0,0,0,0,0.000830334901743703,0,0.000240529164161155,0.000275330396475771,0,0
"冲高回落",0.000666737369825602,0.000228422403608771,0.00156016544539191,0,0,0.000571408908802785,0.000357067880522716,0,0,0.000223933918465204,0.000187675589568956,0.000270471442007434,0.000244644102866857,0.000186693806473744,0,0
"冲高受阻",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"冲突",0.000195451504087577,0,0.000211087624414583,0,0,0,0,0,0,0,0.000165049138934735,0.00015857533279383,0.000286865923738399,0.000164185721082378,0,0.000273969741326472
"初步",4.90921471417417e-05,0.000151369520898892,5.30195189130811e-05,1.44456904016448e-05,4.27515744054385e-05,0,0.00010516422041738,6.93908459251582e-05,0,9.8930079874144e-05,0.000124367678601816,0,0.000216158952634209,8.24780511726068e-05,3.41924759569579e-05,4.12882865743234e-05
"初升",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"出布",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"出口",0.000222245789941867,0.000228422403608771,0,0.00101365815009364,0.000225798170200679,0,0.000595113134204527,0.000235605248475552,0.000287928622128509,0,0,0.000360628589343246,0,0.000186693806473744,0,6.23056055419129e-05
"出炉",8.85887219539008e-05,0,0,2.60678199046488e-05,2.57156358576044e-05,7.59225254722897e-05,0,0,0,8.92616217573816e-05,0.000224426396912276,7.18745354823431e-05,6.50112304705596e-05,0.000148834906762859,0.000185105027290048,0.000248354489278096
"出现反弹",0.000983284169124877,0,0,0,0,0,0.00070212392487274,0,0,0.000660501981505945,0.000276778300581234,0,0,0,0,0
"出现明显",0.00027500358982508,0,0,8.09216330767535e-05,0,0,0,0,0,0,0,0.000669354569251152,0,0.000462024202949515,0,0.000154192033916442
"出行",0.000491642084562439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000684853327245748,0
"除此之外",0.000395778023480636,0,0,0,0,0,0,0,0,0,0,0,0.000290443475559693,0,0,0.000554772925498218
"除了",6.80166337723441e-05,6.99069394102819e-05,0,0.000180129116724193,7.89757859814174e-05,0,0.000291407757963029,4.80701296361876e-05,8.81183650273554e-05,0,5.74366868639418e-05,0.000110367637090505,0.000149742934195614,0.000514225976529404,0,0.000114408940350687
"储备",0.000111122894970934,0,0,0.000196191900018123,0.00116124773246063,9.52348181337974e-05,0.000357067880522716,0,0.000359910777660636,0.000223933918465204,0,0.00063110003135068,0,9.33469032368719e-05,0,0.000124611211083826
"储量",0.000395778023480636,0,0,0,0.000114886898781164,0,0,0,0,0,0,0,0,0,0.000275657744467395,0
"触高",0.000491642084562439,0,0,0,0,0,0.000526592943654555,0,0,0,0,0,0,0,0,0
"触及",0.000152588338891317,0.000219560663884241,0.000230713568403671,1.34700396959273e-05,2.21467590484471e-05,0.000156925962457553,0.000147092266021298,9.70563631599876e-05,0,0.000122997892194824,0.000115967982220223,0.000148559081597896,0.00011197763606913,7.69075476801884e-05,1.06277142325627e-05,1.28332359264194e-05
"触碰",0.000491642084562439,0,0,0,0,0.000421348314606742,0,0,0,0,0,0,0,0,0,0
"川普",0.000195451504087577,0.000803533823777932,0,0,0,0.00033501266234337,0.000418692321552535,0,0,0,0.000165049138934735,0.00015857533279383,0,0.000656742884329513,0,0
"传出",0.00023189732862649,0.000953368704247158,0,0,0,0,0,0.000163891301746449,0.000150216295040217,0.000233658768044723,0,0.00037628972191965,0,0,0,0
"传来",0.00118733407044191,0,0.000427440265359087,0,0,0,0,0,0,0,0,0,0,0,0,0.000221909170199287
"喘息",0.000395778023480636,0.000406777412713297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110954585099644
"创下",6.80166337723441e-05,0,7.34579644741316e-05,8.00573852107525e-05,0,5.82917836065792e-05,0.000145703878981514,0.000384561037089501,0,0.000137066545336474,0,0.00022073527418101,0.000299485868391228,5.71362196143783e-05,4.73733020521452e-05,0.000228817880701375
"锤头",0.000395778023480636,0.000813554825426594,0,0,0,0,0,0,0,0.000398784263421209,0,0,0,0,0,0
"纯金",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"此底",0.00131104555883317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"此举",0.000327761389708292,0,0,0,0,0,0,0,0,0,0.000553556601162469,0.000265922084829145,0,0,0,9.18864283745291e-05
"此种",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"刺激",0.000189424855400586,9.73446578789267e-05,0.000102289421916316,0.000111479043994249,6.41508751056929e-05,2.70568929694376e-05,3.38151795580825e-05,0,8.18025808672594e-05,0,0.000106639954576472,5.1228580758515e-05,0.000115841898943112,7.95615685334785e-05,6.59668113031831e-05,1.77014681560595e-05
"次日",0.000655522779416585,0,0.000707964601769912,0,0,0,0,0,0,0,0.00110711320232494,0,0,0.000275330396475771,0,0
"从而",3.1570809233431e-05,3.24482192929755e-05,6.81929479442109e-05,7.43193626628329e-05,5.49864643763082e-05,5.41137859388752e-05,3.38151795580825e-05,6.69371361856831e-05,2.04506452168148e-05,6.36212278541598e-05,5.33199772882358e-05,5.1228580758515e-05,9.26735191544899e-05,0.000106082091377971,0,0
"从技术上",0.000111122894970934,0,0.000240025453137217,9.80959500090617e-05,3.22568814572398e-05,9.52348181337974e-05,0,0.000157070165650368,0,0,9.3837794784478e-05,9.01571473358114e-05,8.15480342889522e-05,0,0.000154793266776084,0
"从前",0.00055000717965016,0,0,0,0,0,0,0,0,0.000277092454609088,0,0,0.000201812616369529,0.000231012101474757,0.000191538854595667,0
"促使",0.00023189732862649,0,0,0.000136474658752842,0,0,0,0,0,0,0,0.00037628972191965,0.000510536680437346,0.000389602835704528,0,0.000195034112737137
"催化剂",0.000111122894970934,0.000114211201804386,0,6.53973000060412e-05,3.22568814572398e-05,0,0.000238045253681811,7.85350828251839e-05,0,0,0.000281513384353434,0,0,9.33469032368719e-05,0.000154793266776084,3.11528027709564e-05
"措辞",0.00023189732862649,0,0,0,0,0,0,0.000491673905239348,0,0.000233658768044723,0.00293738755731839,0,0.000340357786958231,0,0,0.000195034112737137
"达成",0.00142834930921923,0.000489348575871973,0.00044074778684479,0.000100071731513441,5.9231839486063e-05,0,0.000145703878981514,0,0.000132177547541033,0.000205599818004711,0,0.00022073527418101,0.000399314491188304,0,4.73733020521452e-05,9.53407836255729e-05
"达成一致",0.000327761389708292,0,0,0,0,0,0,0,0,0,0,0.000265922084829145,0.000240529164161155,0,0,0.000183772856749058
"达到",3.05176677782633e-05,0,1.64795406002622e-05,8.08202381755638e-05,3.98641662872048e-05,6.53858176906471e-05,0.000147092266021298,5.39202017555487e-05,6.91895786348588e-05,1.53747365243529e-05,6.44266567890129e-05,2.47598469329827e-05,2.2395527213826e-05,5.1271698453459e-05,0.000127532570790752,7.69994155585163e-05
"打出",0.00027500358982508,0,0,8.09216330767535e-05,0.000159656715200289,0,0,0,0,0.000277092454609088,0,0,0,0.000231012101474757,0,0
"打到",0.00192502512877556,0,0,0,0,0,0.00206187525641363,0,0,0.00193964718226362,0,0,0.000201812616369529,0.00138607260884854,0,0
"打击",0.000222245789941867,0,0,6.53973000060412e-05,0.000161284407286199,0,0.000119022626840905,0.000392675414125919,0,0,0,9.01571473358114e-05,8.15480342889522e-05,0.000280040709710616,7.73966333880422e-05,3.11528027709564e-05
"打开",4.90921471417417e-05,0.000151369520898892,5.30195189130811e-05,4.33370712049344e-05,0,4.20730732947904e-05,0.00010516422041738,0,3.18004545497779e-05,4.9465039937072e-05,0.000124367678601816,0.000159319389367854,0.000108079476317104,0.000206195127931517,0,2.75255243828823e-05
"打响",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"打压",0.000147276441425225,5.04565069662974e-05,0.000212078075652324,1.44456904016448e-05,0,0.000336584586358324,0.000315492661252141,3.46954229625791e-05,0,0.00024732519968536,0.000124367678601816,0.000238979084051781,0.000360264921057015,0.000164956102345214,6.83849519139157e-05,0
"大部分",9.81842942834834e-05,5.04565069662974e-05,5.30195189130811e-05,2.88913808032896e-05,7.12526240090643e-05,4.20730732947904e-05,0.00010516422041738,0,9.54013636493337e-05,0,4.14558928672721e-05,0,7.2052984211403e-05,8.24780511726068e-05,3.41924759569579e-05,0.00012386485972297
"大大",0.00027500358982508,0.000282646438455893,0,0.000323686532307014,7.98283576001445e-05,0,0,0,0,0,0,0,0,0,0,7.7096016958221e-05
"大幅",0.00018310600666958,0.000188194854757921,0.000230713568403671,8.08202381755638e-05,1.77174072387577e-05,0.000104617308305035,0,3.23521210533292e-05,1.97684510385311e-05,1.53747365243529e-05,5.15413254312103e-05,2.47598469329827e-05,4.47910544276519e-05,5.1271698453459e-05,1.06277142325627e-05,4.27774530880646e-05
"大幅反弹",0.000395778023480636,0.00122033223813989,0,0,0,0,0,0,0,0,0,0,0,0,0.000275657744467395,0
"大幅上扬",0.000395778023480636,0,0,0.000116460312450154,0,0,0,0,0,0.000398784263421209,0,0,0,0,0,0
"大关",0.000177177443907802,0.000182101526482298,9.56758197102129e-05,0.000104271279618595,2.57156358576044e-05,7.59225254722897e-05,0,0,5.73851784886096e-05,8.92616217573816e-05,0,0,0.000130022460941119,0,0.000123403351526699,4.96708978556191e-05
"大量",6.80166337723441e-05,0,7.34579644741316e-05,0.000180129116724193,0.000217183411448898,5.82917836065792e-05,7.28519394907572e-05,4.80701296361876e-05,8.81183650273554e-05,0,0,0,0.000149742934195614,5.71362196143783e-05,0.000189493208208581,7.62726269004583e-05
"大西洋",0.000395778023480636,0.000406777412713297,0,0.000465841249800616,0,0,0,0,0,0,0,0,0,0,0,0
"大小",0.000395778023480636,0,0,0,0.000114886898781164,0,0,0,0.000256373407566756,0,0,0,0,0,0,0
"大型",0.000408099802634065,0,0.000146915928948263,0.000240172155632258,0,0.000116583567213158,0,0.00019228051854475,8.81183650273554e-05,0,0,0,0,0.00034281731768627,0.000284239812312871,0.000228817880701375
"大阳线",0.000195451504087577,0.000200883455944483,0.000211087624414583,0,0,0,0.000209346160776267,0,0,0.000196936109303566,0,0.00079287666396915,0.000286865923738399,0,0,0
"大增",0.000195451504087577,0,0,0.000230051613626348,0,0.000167506331171685,0.000209346160776267,0,0,0,0.000165049138934735,0,0,0,0.000136131158308686,5.47939482652943e-05
"大涨",6.80166337723441e-05,0.00034953469705141,0.000146915928948263,2.00143463026881e-05,3.94878929907087e-05,0.000116583567213158,0.000364259697453786,0,0,0.000205599818004711,5.74366868639418e-05,0,0.000199657245594152,0,4.73733020521452e-05,3.81363134502291e-05
"带动",0.000163880694854146,0,0,9.64459661474659e-05,9.51429522858094e-05,0.000702247191011236,0.00035106196243637,0,0,0,0.000138389150290617,0,0.000601322910402886,0,0,0.000137829642561794
"带有",0.000195451504087577,0,0.000211087624414583,5.75129034065871e-05,0,0.000167506331171685,0,0.000138133550838823,0,0.000196936109303566,0,0,0,0,0,5.47939482652943e-05
"代尔",0.000491642084562439,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0
"担心",4.90921471417417e-05,0,5.30195189130811e-05,0.000130011213614803,5.70020992072514e-05,8.41461465895809e-05,0,6.93908459251582e-05,6.36009090995558e-05,0,4.14558928672721e-05,0.000119489542025891,0.00025218544473991,0.00012371707675891,3.41924759569579e-05,0.000110102097531529
"担忧",9.155300333479e-05,4.70487136894803e-05,4.94386218007866e-05,8.98002646395153e-06,1.32880554290683e-05,1.30771635381294e-05,0.00019612302136173,7.54882824577681e-05,0,4.61242095730588e-05,5.15413254312103e-05,6.18996173324567e-05,0.000179164217710608,6.40896230668237e-05,3.1883142697688e-05,4.70551983968711e-05
"单边",0.00027500358982508,0,0,0,0,0.000235684256336045,0,0,0,0.000277092454609088,0,0.000223118189750384,0.000807250465478118,0,0,0
"单一",0.00027500358982508,0,0,0,7.98283576001445e-05,0,0,0,0.000178139268058666,0,0,0,0,0,0.000383077709191334,0.000154192033916442
"当地",0.000111122894970934,0,0,3.26986500030206e-05,0.000161284407286199,0.000285704454401392,0,0,0.000215946466596381,0,0,0.000360628589343246,0.000163096068577904,9.33469032368719e-05,0.000309586533552169,9.34584083128693e-05
"当年",0.00027500358982508,0,0,0.000890137963844289,0.000239485072800434,0,0,0.000194356254935446,0.000356278536117333,0,0,0,0,0,0,0
"当然",0.000126283236933724,0,3.40964739721055e-05,9.28992033285412e-06,5.49864643763082e-05,5.41137859388752e-05,0.000101445538674247,0,6.13519356504445e-05,9.54318417812397e-05,2.66599886441179e-05,2.56142903792575e-05,0.000139010278731735,2.65205228444928e-05,6.59668113031831e-05,8.85073407802976e-05
"当时",6.80166337723441e-05,0,0,0.000340243887145698,0.000296159197430315,5.82917836065792e-05,0,0.000240350648180938,0,6.85332726682371e-05,5.74366868639418e-05,0.00022073527418101,4.9914311398538e-05,0.000171408658843135,0.000189493208208581,0.000419499447952521
"当下",0.000163880694854146,0,0,0.000337560881516131,9.51429522858094e-05,0,0.000175530981218185,0,0.000212314225053079,0,0,0.000132961042414573,0.000240529164161155,0,0,4.59432141872645e-05
"当周",0.000354354887815603,0.000364203052964597,9.56758197102129e-05,0,5.14312717152089e-05,0.000151845050944579,0,0.00012521852707035,0,0.000357046487029526,0.000149617597941518,0.000143749070964686,0,7.44174533814294e-05,0,9.93417957112382e-05
"到周",0.000655522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"道明",0.000791556046961273,0,0,0,0,0,0,0,0,0,0.000668429974890353,0,0,0,0.000551315488934789,0
"道指",0.00027500358982508,0.000282646438455893,0,0.000242764899230261,0,0,0,0.000777425019741783,0,0,0,0,0,0.000231012101474757,0,0
"德国",0.000272066535089376,0,0,2.00143463026881e-05,1.97439464953543e-05,0,7.28519394907572e-05,4.80701296361876e-05,8.81183650273554e-05,6.85332726682371e-05,0.000114873373727884,0.000110367637090505,9.98286227970761e-05,0,9.47466041042903e-05,9.53407836255729e-05
"德拉",0.000195451504087577,0,0.00358848961504792,0,0.000170207660616868,0.00184256964288853,0,0.000276267101677646,0,0.000393872218607132,0.00066019655573894,0,0,0,0,0
"得失",0.000491642084562439,0,0,0,0,0.000842696629213483,0,0,0,0,0,0,0,0,0,0
"的话",9.81842942834834e-05,0,5.30195189130811e-05,4.33370712049344e-05,1.42505248018129e-05,0,0.000315492661252141,0,9.54013636493337e-05,0.000197860159748288,0.000124367678601816,0.000358468626077672,0.000216158952634209,0.00012371707675891,3.41924759569579e-05,5.50510487657646e-05
"等待",9.47124277002929e-05,9.73446578789267e-05,3.40964739721055e-05,1.85798406657082e-05,0,5.41137859388752e-05,6.76303591161649e-05,4.4624757457122e-05,0,0.00012724245570832,2.66599886441179e-05,5.1228580758515e-05,0.000115841898943112,5.30410456889856e-05,2.1988937101061e-05,6.19551385462083e-05
"等级",0.000395778023480636,0,0,0.000465841249800616,0.000114886898781164,0,0,0,0,0,0,0,0,0,0,0
"等于",0.000491642084562439,0,0,0,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0
"低点",0.000378849710801172,0.000616516166566535,0.000272771791776844,0.000102189123661395,3.66576429175388e-05,0.000757593003144253,0.000169075897790412,0.000356998059656976,0,0.000286295525343719,0.000293259875085297,0.00051228580758515,0.000556041114926939,0.000291725751289421,0.000241878308111672,0
"低迷",0.000111122894970934,0,0,0.000425082450039267,0,9.52348181337974e-05,0.000357067880522716,0.000157070165650368,0,0.000335900877697806,9.3837794784478e-05,0.000180314294671623,0,0,0.000232189900164127,9.34584083128693e-05
